Unnamed: 0,Drug1_ID,Drug2_ID,Label,y_preds_6,y_preds_8,y_preds_10,p_ave
15755,2775,6993,0,5.76E-07,3.64E-05,1.97E-05,1.89E-05
15756,3324,3470,0,0.998996,0.4298836,0.007176727,0.478685442
15757,DB00728,DB01244,1,0.93375146,0.9119517,0.7737262,0.87314312
15758,DB00972,DB01114,1,0.9999714,0.9996785,0.9990405,0.999563467
15759,3479,5787,0,1.55E-05,0.000913322,0.007524967,0.00281793
15760,DB00250,DB00418,1,0.99287903,0.99962974,0.99813443,0.996881067
15761,1851,877,0,1.64E-05,6.58E-06,1.45E-06,8.14E-06
15762,DB00752,DB01158,1,0.9998852,0.9994308,0.99464345,0.997986483
15763,DB00648,DB06626,1,0.99809784,0.99324536,0.9998392,0.9970608
15764,DB00208,DB00543,1,0.9998987,0.9996704,0.9998638,0.999810967
15765,DB00159,DB00482,1,0.012029052,0.8684465,0.6394856,0.506653717
15766,DB00349,DB01173,1,0.99674076,0.97712076,0.9988787,0.990913407
15767,DB00752,DB00850,1,0.9999044,0.9981601,0.99982625,0.999296917
15768,DB06714,DB09042,1,0.99679947,0.9931582,0.9995036,0.99648709
15769,DB00559,DB00997,1,0.99911606,0.99941444,0.9984218,0.9989841
15770,376,4333,0,7.36E-05,0.000333846,9.61E-05,0.000167849
15771,9101,4413,0,5.18E-06,5.49E-06,1.15E-05,7.39E-06
15772,5773,8032,0,7.04E-05,0.07590586,0.00023368,0.025403313
15773,DB01394,DB09118,1,0.9998454,0.99868286,0.99943495,0.99932107
15774,8367,2194,0,1.61E-06,0.000296801,2.85E-05,0.00010897
15775,8838,9612,0,1.39E-05,1.05E-05,0.012650758,0.004225053
15776,DB00396,DB08882,1,0.99942267,0.99544287,0.9847665,0.99321068
15777,DB00295,DB01247,1,0.99967885,0.98952055,0.9994309,0.9962101
15778,DB00470,DB08816,1,0.9974294,0.9225238,0.99351215,0.971155117
15779,DB00648,DB00683,1,0.99995047,0.99984133,0.99901474,0.99960218
15780,5011,3820,0,4.34E-07,1.17E-07,3.33E-07,2.95E-07
15781,DB00238,DB00956,1,0.9874376,0.94524956,0.98736596,0.97335104
15782,DB00456,DB01418,1,0.98240924,0.9999062,0.9992995,0.993871647
15783,DB00177,DB00703,1,0.9674369,0.99959123,0.9957366,0.987588243
15784,DB00280,DB01251,1,0.99942803,0.9996513,0.9962931,0.998457477
15785,795,2499,0,2.98E-05,9.48E-07,2.22E-05,1.76E-05
15786,DB00254,DB01060,1,0.99989104,0.99989116,0.99976206,0.999848087
15787,DB00182,DB01001,1,0.9991685,0.9988543,0.99701977,0.998347523
15788,5994,2516,0,9.76E-07,4.77E-07,5.80E-06,2.42E-06
15789,6562,6052,0,1.22E-06,4.72E-06,7.71E-07,2.24E-06
15790,DB06616,DB08893,1,0.9864357,0.994504,0.85157675,0.94417215
15791,DB00834,DB00883,1,0.9998549,0.9997399,0.9969773,0.998857367
15792,6198,8872,0,2.48E-06,2.25E-07,6.00E-05,2.09E-05
15793,9230,7151,0,3.51E-06,1.32E-05,2.33E-06,6.35E-06
15794,8812,1478,0,2.92E-06,1.41E-05,4.81E-06,7.28E-06
15795,DB00682,DB00736,1,0.9980873,0.99712265,0.99091774,0.995375897
15796,DB00502,DB00872,1,0.9917442,0.9997479,0.9976162,0.996369433
15797,DB00571,DB00989,1,0.9985609,0.9995285,0.99838054,0.998823313
15798,DB00190,DB00255,1,0.30807158,0.9282575,0.6178216,0.618050227
15799,DB00484,DB00628,1,0.99984014,0.9999103,0.9997331,0.999827847
15800,5685,4105,0,0.8980172,0.9984315,0.6923954,0.862948033
15801,DB00690,DB09117,1,0.99990594,0.99966574,0.9976848,0.999085493
15802,DB00422,DB01624,1,0.9999231,0.99906456,0.9989115,0.99929972
15803,7739,7333,0,1.96E-07,1.84E-05,4.14E-06,7.58E-06
15804,DB00503,DB01071,1,0.9987511,0.9994837,0.99959576,0.999276853
15805,DB01023,DB09048,1,0.9999503,0.99905014,0.9978481,0.998949513
15806,5667,729,0,0.11473119,0.000609756,0.000152379,0.038497775
15807,5486,2769,0,1.74E-06,6.68E-07,4.21E-06,2.21E-06
15808,5272,4915,0,1.76E-07,3.54E-07,5.00E-06,1.84E-06
15809,DB00871,DB01577,1,0.998907,0.9995941,0.9993513,0.999284133
15810,4213,5562,0,0.004236937,8.05E-05,1.80E-05,0.001445146
15811,219,3464,0,0.000552475,0.002916843,3.55E-05,0.001168273
15812,DB00163,DB00328,1,0.9234869,0.73381484,0.9894972,0.882266313
15813,7874,8596,0,0.000128716,0.000436664,3.79E-05,0.000201093
15814,1540,6991,0,5.21E-07,1.07E-07,3.20E-06,1.28E-06
15815,DB00196,DB00570,1,0.99987364,0.99967635,0.9989692,0.999506397
15816,DB00366,DB01219,1,0.9913801,0.9983152,0.9999331,0.9965428
15817,5431,8092,0,2.49E-07,1.08E-06,9.55E-06,3.63E-06
15818,9455,5502,0,0.000161916,9.69E-06,0.5015039,0.167225169
15819,8360,1024,0,3.04E-06,0.010807693,2.01E-05,0.003610278
15820,DB00503,DB09102,1,0.9726411,0.99959934,0.9993936,0.99054468
15821,6141,3669,0,4.68E-07,1.10E-06,2.34E-05,8.32E-06
15822,9644,9308,0,0.001386136,0.000845969,0.002250463,0.001494189
15823,DB01203,DB04855,1,0.9992801,0.9971113,0.9995056,0.998632333
15824,2381,8316,0,2.61E-05,1.97E-05,1.75E-05,2.11E-05
15825,DB06605,DB09065,1,0.99854636,0.99977803,0.9972534,0.99852593
15826,DB00474,DB01017,1,0.99976254,0.99771774,0.9993211,0.998933793
15827,4572,39,0,0.024965703,0.016019851,0.020293593,0.020426382
15828,5057,9349,0,0.21213761,5.74E-05,5.28E-06,0.07073343
15829,DB00500,DB00569,1,0.84982383,0.99447584,0.9949033,0.94640099
15830,DB01248,DB04817,1,0.992767,0.9986822,0.9969623,0.996137167
15831,2373,2358,0,5.53E-07,3.39E-08,8.48E-07,4.78E-07
15832,DB00422,DB00598,1,0.99730456,0.99703085,0.99799275,0.99744272
15833,1789,6158,0,9.59E-06,1.97E-05,0.000383765,0.000137685
15834,DB01144,DB01354,1,0.9999423,0.9998691,0.9966452,0.998818867
15835,2328,3930,0,0.000154883,8.97E-06,5.96E-07,5.48E-05
15836,1058,6119,0,0.5511722,0.000282288,2.27E-06,0.183818919
15837,DB00607,DB01238,1,0.945194,0.99817723,0.46569574,0.803022323
15838,1925,3568,0,1.09E-06,1.04E-05,0.000275671,9.57E-05
15839,DB00486,DB09117,1,0.9997835,0.999511,0.99861586,0.999303453
15840,45,8187,0,8.26E-08,2.80E-07,1.39E-06,5.84E-07
15841,8224,4658,0,0.000111994,0.00011591,0.011543185,0.003923696
15842,2191,777,0,1.18E-05,0.00034833,2.66E-06,0.00012093
15843,DB00590,DB09220,1,0.9979719,0.99958754,0.99921817,0.99892587
15844,8938,1887,0,5.49E-07,1.14E-05,5.54E-06,5.83E-06
15845,DB00898,DB04844,1,0.99172163,0.998169,0.9987136,0.99620141
15846,DB00196,DB00675,1,0.99910104,0.99986017,0.9997367,0.99956597
15847,DB00193,DB00780,1,0.9999663,0.99987626,0.99964523,0.999829263
15848,3797,6423,0,0.002319992,0.89149255,5.90E-06,0.297939481
15849,DB00461,DB00700,1,0.77017266,0.99085724,0.99740875,0.91947955
15850,DB01198,DB01205,1,0.8433621,0.9315922,0.9589785,0.911310933
15851,3319,5731,0,0.000439674,1.42E-05,0.000686526,0.000380133
15852,DB04843,DB08897,1,0.9908792,0.99421024,0.99956894,0.994886127
15853,1202,845,0,1.06E-07,0.000281543,0.000261813,0.000181154
15854,DB00186,DB01320,1,0.99993956,0.9997505,0.99974823,0.999812763
15855,DB00875,DB01278,1,0.9599457,0.99519515,0.8998909,0.95167725
15856,DB00501,DB00706,1,0.99932474,0.9997554,0.9994974,0.999525847
15857,DB00300,DB00452,1,0.9798784,0.9879688,0.99276125,0.986869483
15858,DB00159,DB01357,1,0.97502875,0.9883398,0.85228026,0.938549603
15859,4893,3401,0,1.10E-06,5.02E-06,0.003239006,0.001081709
15860,DB06695,DB09291,1,0.9997126,0.9995035,0.9983225,0.999179533
15861,5609,2819,0,6.03E-07,5.94E-06,1.00E-05,5.51E-06
15862,4015,6870,0,9.77E-05,0.050407797,0.056057513,0.035521003
15863,969,3394,0,0.6771288,0.79576385,0.9786413,0.817177983
15864,DB00409,DB00422,1,0.99905956,0.9997983,0.99808323,0.998980363
15865,5540,7133,0,1.63E-07,1.79E-05,0.007248789,0.002422284
15866,2381,3033,0,2.58E-06,0.668751,0.000115457,0.222956346
15867,7860,9257,0,0.10031608,0.259964,0.526969,0.295749693
15868,6572,1022,0,2.33E-05,7.23E-05,0.006316245,0.002137282
15869,DB00199,DB09073,1,0.99955636,0.9987678,0.99842215,0.998915437
15870,DB00281,DB00308,1,0.23798826,0.88520384,0.8097189,0.644303667
15871,204,4664,0,4.82E-07,0.00121975,1.68E-05,0.000412344
15872,2529,8292,0,1.10E-05,0.001417011,0.000485212,0.000637741
15873,DB00176,DB09128,1,0.9998475,0.99936295,0.9996138,0.999608083
15874,8886,4183,0,1.45E-06,7.41E-08,4.07E-05,1.41E-05
15875,818,5782,0,2.40E-06,0.000560015,3.55E-05,0.000199305
15876,DB00333,DB00904,1,0.9976001,0.99375683,0.98969996,0.99368563
15877,4599,2267,0,0.03701669,0.000498384,0.003204733,0.013573269
15878,8206,1408,0,0.23215821,0.701626,0.72947395,0.554419387
15879,6078,4129,0,1.44E-07,2.95E-07,1.13E-05,3.91E-06
15880,DB00191,DB06723,1,0.9985099,0.9993249,0.99776167,0.998532157
15881,DB00601,DB00871,1,0.99907887,0.99863714,0.9995736,0.999096537
15882,DB00334,DB01124,1,0.9999113,0.9920161,0.99841756,0.996781653
15883,DB00468,DB09073,1,0.99854714,0.9998434,0.9997591,0.999383213
15884,8270,7449,0,3.27E-06,5.69E-08,1.45E-05,5.94E-06
15885,DB01021,DB01036,1,0.9996699,0.998744,0.9995688,0.999327567
15886,3938,2299,0,2.35E-05,2.48E-06,5.66E-05,2.75E-05
15887,1347,8956,0,1.06E-06,4.83E-05,4.11E-06,1.78E-05
15888,DB01104,DB01614,1,0.9993652,0.9994433,0.9987545,0.999187667
15889,5268,628,0,1.67E-06,5.38E-06,1.36E-05,6.88E-06
15890,DB00928,DB04817,1,0.9602224,0.92323256,0.9916024,0.958352453
15891,8538,9058,0,4.07E-05,0.000329614,1.79E-05,0.000129405
15892,DB01129,DB08912,1,0.9986838,0.99956167,0.9995688,0.999271423
15893,DB00458,DB00477,1,0.9998645,0.9996215,0.99988914,0.999791713
15894,6142,1252,0,6.03E-07,2.37E-07,7.33E-07,5.24E-07
15895,3731,3170,0,8.96E-07,1.19E-06,1.48E-06,1.19E-06
15896,4826,5608,0,8.23E-06,0.07680404,0.002151966,0.026321412
15897,DB00402,DB06201,1,0.99935454,0.99969006,0.9997225,0.999589033
15898,DB00315,DB00433,1,0.99998355,0.9998336,0.99998045,0.999932533
15899,8275,9117,0,2.30E-07,0.1251365,0.000310749,0.041815826
15900,DB00524,DB08907,1,0.99402463,0.998762,0.9988947,0.99722711
15901,4117,2272,0,7.32E-07,1.65E-06,5.96E-06,2.78E-06
15902,DB08873,DB09039,1,0.99860287,0.9987608,0.9986241,0.99866259
15903,DB00178,DB00993,1,0.99772406,0.9945518,0.99229825,0.994858037
15904,DB01012,DB04946,1,0.997925,0.97543585,0.9983934,0.99058475
15905,DB01045,DB01609,1,0.9998977,0.99984515,0.9997624,0.999835083
15906,DB00484,DB09117,1,0.9999572,0.9999242,0.9993732,0.999751533
15907,8869,7701,0,6.28E-07,2.48E-07,8.14E-07,5.63E-07
15908,DB00998,DB01403,1,0.99940795,0.99898565,0.99873817,0.999043923
15909,DB08899,DB08932,1,0.9799873,0.9982642,0.89125025,0.956500583
15910,3273,7882,0,0.5420142,0.9781238,0.09324527,0.537794423
15911,DB00309,DB09065,1,0.9997549,0.9997355,0.9985479,0.9993461
15912,6998,2942,0,3.45E-05,0.09064171,0.000868112,0.030514774
15913,2922,8357,0,4.74E-05,0.000942647,4.61E-05,0.000345382
15914,DB06603,DB06717,1,0.94703114,0.9988055,0.99483854,0.98022506
15915,DB00159,DB01551,1,0.9827026,0.9608654,0.4019663,0.781844767
15916,DB00679,DB01021,1,0.99083006,0.9946618,0.99923116,0.994907673
15917,3434,3402,0,0.001301676,4.86E-05,0.000396073,0.000582116
15918,DB00872,DB01222,1,0.97024703,0.9993328,0.9933479,0.987642577
15919,DB00673,DB04855,1,0.99911743,0.9984061,0.99955416,0.999025897
15920,DB00350,DB01143,1,0.9995303,0.9996408,0.95988613,0.98635241
15921,1286,7295,0,1.26E-07,1.26E-07,1.34E-07,1.29E-07
15922,DB00816,DB06714,1,0.9958084,0.9998485,0.9992205,0.998292467
15923,5954,2920,0,9.32E-06,4.44E-06,3.85E-05,1.74E-05
15924,7765,771,0,2.38E-05,0.000165403,4.24E-05,7.72E-05
15925,DB00187,DB00975,1,0.99915415,0.9968393,0.99855244,0.998181963
15926,DB00653,DB01069,1,0.9998871,0.9998739,0.9994596,0.9997402
15927,5207,6999,0,3.72E-06,0.008609265,7.78E-06,0.002873588
15928,8533,4954,0,2.24E-06,2.11E-05,0.000155628,5.97E-05
15929,DB01045,DB09083,1,0.9998876,0.9989842,0.99941957,0.999430457
15930,855,7381,0,8.14E-07,7.47E-07,1.07E-06,8.77E-07
15931,5806,6703,0,1.45E-05,2.47E-05,0.54394764,0.181328947
15932,DB00569,DB01240,1,0.8960302,0.9671123,0.993674,0.952272167
15933,DB00409,DB01037,1,0.99953604,0.9995482,0.9953729,0.99815238
15934,DB00695,DB01320,1,0.99981797,0.9995574,0.9995116,0.99962899
15935,4940,1404,0,0.70555276,0.91636145,0.99570286,0.872539023
15936,DB00724,DB08895,1,0.8733946,0.9685572,0.9074653,0.916472367
15937,DB00250,DB01020,1,0.9669864,0.89542305,0.9957458,0.952718417
15938,9533,1662,0,0.000129133,2.40E-05,0.009227932,0.003127022
15939,DB00338,DB00932,1,0.9991448,0.99847424,0.9978069,0.998475313
15940,923,6482,0,1.72E-07,2.01E-07,4.54E-07,2.76E-07
15941,DB00761,DB00985,1,0.9745825,0.95267975,0.27305257,0.733438273
15942,7345,2338,0,6.10E-07,4.06E-05,7.44E-05,3.85E-05
15943,9597,8243,0,6.79E-07,1.23E-05,1.48E-06,4.82E-06
15944,DB00295,DB00470,1,0.99943876,0.99853075,0.9929241,0.996964537
15945,3623,3968,0,0.06215033,0.10339174,0.86748457,0.344342213
15946,3871,4609,0,9.33E-07,1.72E-06,5.24E-06,2.63E-06
15947,3091,891,0,0.8344214,0.95403606,0.24001777,0.67615841
15948,7701,9250,0,0.90735716,0.99944186,0.9870652,0.964621407
15949,DB00307,DB00909,1,0.99176705,0.9978589,0.9799201,0.989848683
15950,DB00503,DB09272,1,0.9994291,0.99975306,0.99943054,0.999537567
15951,6830,5583,0,2.06E-05,2.14E-07,2.60E-05,1.56E-05
15952,6242,3171,0,0.19180042,0.048641115,0.4498296,0.230090378
15953,5075,1677,0,4.88E-07,5.35E-08,6.39E-07,3.93E-07
15954,DB00615,DB08864,1,0.9965452,0.99909604,0.99957204,0.998404427
15955,6945,8732,0,6.35E-07,6.06E-07,1.83E-06,1.02E-06
15956,DB00918,DB05521,1,0.9637734,0.9959353,0.9875075,0.9824054
15957,8950,5655,0,0.07930413,0.0398826,0.000354022,0.039846917
15958,DB00325,DB00794,1,0.99982774,0.9997704,0.99972904,0.999775727
15959,DB00224,DB00401,1,0.99336386,0.9998896,0.99321026,0.995487907
15960,3256,8946,0,0.6720124,0.86370504,0.10872716,0.5481482
15961,DB00358,DB00468,1,0.9884268,0.99735683,0.9918962,0.992559943
15962,DB00304,DB00418,1,0.9981619,0.99988425,0.9891871,0.995744417
15963,2836,6093,0,0.16729844,7.42E-05,3.58E-06,0.055792073
15964,DB00673,DB04835,1,0.9995235,0.9984522,0.99629045,0.998088717
15965,DB00767,DB09097,1,0.75085616,0.9994416,0.94151706,0.897271607
15966,DB00752,DB01067,1,0.8855755,0.91893077,0.99695814,0.93382147
15967,DB00458,DB01233,1,0.9998926,0.99959886,0.9997047,0.999732053
15968,DB00246,DB05271,1,0.99970835,0.99932796,0.9999722,0.999669503
15969,DB00224,DB01098,1,0.9118381,0.9997451,0.9837658,0.965116333
15970,DB00252,DB01016,1,0.9999248,0.99977803,0.99962234,0.999775057
15971,7973,3633,0,4.28E-06,4.17E-05,4.27E-05,2.96E-05
15972,7889,7719,0,0.001127839,0.013816059,7.72E-06,0.004983873
15973,8471,4179,0,4.32E-07,6.11E-08,2.37E-07,2.43E-07
15974,DB00697,DB00834,1,0.9996289,0.9997736,0.9995662,0.999656233
15975,DB00334,DB00391,1,0.999931,0.99857897,0.9998894,0.999466457
15976,3599,4396,0,0.90606344,0.3088895,0.010729402,0.408560781
15977,7109,2671,0,2.19E-06,0.000249118,0.000211149,0.000154152
15978,DB00752,DB01184,1,0.9999362,0.99154174,0.768302,0.919926647
15979,558,8405,0,6.81E-06,2.55E-05,3.35E-06,1.19E-05
15980,DB00715,DB05246,1,0.99994963,0.9980065,0.9993786,0.999111577
15981,8819,8789,0,1.78E-07,1.71E-07,1.95E-05,6.62E-06
15982,1479,8055,0,3.50E-06,3.51E-07,1.54E-06,1.80E-06
15983,DB01558,DB09117,1,0.99966973,0.99586684,0.99963915,0.998391907
15984,3120,7890,0,0.000461668,0.047665596,0.8323115,0.293479588
15985,DB00201,DB09295,1,0.9996772,0.96718645,0.9933475,0.98673705
15986,2439,7578,0,1.61E-06,8.90E-07,7.90E-06,3.47E-06
15987,1321,6888,0,1.23E-06,5.76E-06,0.00040853,0.000138507
15988,1785,2999,0,3.33E-05,0.000229239,5.44E-05,0.000105646
15989,9519,8354,0,0.003702134,4.06E-05,0.000489175,0.001410636
15990,5356,3636,0,7.86E-06,0.000414848,0.007841766,0.002754825
15991,7340,7041,0,2.55E-06,1.08E-05,1.38E-05,9.05E-06
15992,8882,4549,0,0.000534207,3.50E-07,4.91E-06,0.000179822
15993,DB01339,DB04825,1,0.94223666,0.9796869,0.88211405,0.934679203
15994,7064,9295,0,2.16E-06,0.000135601,5.39E-05,6.39E-05
15995,DB01320,DB09034,1,0.99997807,0.9996735,0.9996067,0.999752757
15996,DB00273,DB01151,1,0.9998013,0.99851096,0.99977565,0.999362637
15997,DB01576,DB06704,1,0.9994899,0.999948,0.998945,0.999460967
15998,6768,8506,0,5.12E-07,2.28E-07,8.04E-06,2.93E-06
15999,DB00285,DB00433,1,0.9993927,0.9994898,0.99960804,0.999496847
16000,DB00316,DB01355,1,0.9961947,0.9948604,0.9708264,0.987293833
16001,5600,8676,0,1.68E-06,2.69E-05,1.14E-06,9.91E-06
16002,3969,378,0,6.55E-05,0.000392526,0.003830373,0.001429466
16003,DB00231,DB00413,1,0.99988914,0.9991385,0.999442,0.99948988
16004,8573,9312,0,2.28E-06,0.97735626,0.000518858,0.325959133
16005,5967,6721,0,3.05E-05,0.000433892,4.69E-05,0.000170431
16006,DB00564,DB04835,1,0.9999107,0.9984227,0.9985886,0.998974
16007,DB01009,DB06695,1,0.9989449,0.9939432,0.99687934,0.996589147
16008,9126,5331,0,1.61E-06,0.004301459,0.001018256,0.001773775
16009,1359,6835,0,1.61E-06,6.87E-06,6.90E-06,5.13E-06
16010,4207,4402,0,0.005805194,0.004889071,0.73962295,0.250105738
16011,DB01251,DB04946,1,0.99962264,0.99863136,0.9961919,0.998148633
16012,1025,6826,0,2.13E-07,2.87E-07,8.13E-06,2.88E-06
16013,DB00908,DB00909,1,0.9935317,0.97793424,0.97502816,0.9821647
16014,DB00224,DB00541,1,0.99050725,0.99955964,0.99602795,0.995364947
16015,2916,6214,0,0.000790089,0.11790404,0.06771171,0.06213528
16016,3347,9348,0,0.000188917,0.000109357,2.60E-05,0.000108091
16017,DB00427,DB01144,1,0.93839324,0.9486309,0.97853565,0.955186597
16018,1733,1316,0,7.81E-05,1.59E-05,4.87E-05,4.76E-05
16019,DB00641,DB01211,1,0.9950124,0.9925256,0.9853746,0.990970867
16020,8497,6534,0,0.016085088,0.40756023,0.18903893,0.204228083
16021,453,2067,0,0.000103587,0.30163482,0.000569582,0.10076933
16022,7815,1720,0,0.003558874,1.28E-07,0.0001311,0.001230034
16023,3202,6981,0,1.66E-06,5.07E-06,3.01E-06,3.25E-06
16024,DB00328,DB01203,1,0.9887258,0.9747734,0.98876256,0.984087253
16025,DB00582,DB00997,1,0.99913764,0.99978197,0.99916875,0.999362787
16026,DB00283,DB00921,1,0.99950695,0.54568,0.985139,0.843441983
16027,DB00578,DB01418,1,0.97475123,0.9999133,0.998823,0.99116251
16028,8549,1464,0,9.57E-06,5.33E-06,1.65E-06,5.52E-06
16029,DB00196,DB01223,1,0.9881257,0.99885035,0.9925157,0.993163917
16030,2969,6019,0,4.59E-06,2.10E-05,5.83E-06,1.05E-05
16031,9210,5607,0,7.58E-05,0.93045735,0.9810662,0.637199783
16032,8584,3728,0,1.37E-07,5.60E-06,1.39E-06,2.38E-06
16033,5518,5041,0,8.12E-07,1.61E-07,1.58E-07,3.77E-07
16034,DB00216,DB00872,1,0.99605703,0.99691814,0.9987246,0.997233257
16035,9431,1369,0,0.000836372,0.7432881,0.7482537,0.497459391
16036,7815,1258,0,4.32E-07,0.000108254,3.15E-05,4.67E-05
16037,3103,5313,0,0.96643025,0.9748171,0.1709232,0.70405685
16038,DB00586,DB09211,1,0.98499906,0.9863374,0.85488206,0.94207284
16039,DB00700,DB00881,1,0.9397819,0.9896488,0.9962729,0.975234533
16040,405,29,0,0.9955855,0.99594736,0.998018,0.996516953
16041,6345,4816,0,0.000243336,0.010254711,0.000212967,0.003570338
16042,2709,4827,0,0.001079351,0.025697917,9.24E-06,0.008928836
16043,DB00182,DB00405,1,0.99991065,0.9997381,0.9988811,0.99950995
16044,5471,8662,0,1.95E-07,4.50E-07,6.97E-07,4.47E-07
16045,7131,7007,0,0.000666499,0.114319086,0.24670434,0.120563308
16046,DB00934,DB09290,1,0.99996734,0.99991775,0.9997678,0.999884297
16047,DB00421,DB01114,1,0.999509,0.99448764,0.9980334,0.997343347
16048,2738,2284,0,0.9018098,0.99502397,0.9712655,0.95603309
16049,DB00615,DB01174,1,0.99755144,0.99940735,0.9979503,0.99830303
16050,DB00206,DB00541,1,0.9959791,0.9980541,0.99065465,0.99489595
16051,DB00884,DB01082,1,0.99974656,0.9911879,0.9960973,0.995677253
16052,6993,3795,0,0.018612862,0.000132829,0.6973587,0.238701464
16053,6283,7794,0,0.000222027,0.00200963,8.36E-05,0.000771752
16054,3863,3100,0,1.33E-06,6.18E-07,1.16E-06,1.04E-06
16055,8504,8389,0,6.52E-06,1.56E-06,8.95E-06,5.68E-06
16056,496,3434,0,2.85E-05,2.39E-06,2.52E-05,1.87E-05
16057,DB00321,DB01367,1,0.99980956,0.9998913,0.99956626,0.999755707
16058,4806,3852,0,1.63E-06,2.05E-07,1.65E-06,1.16E-06
16059,DB00436,DB00898,1,0.99895984,0.9982086,0.99899375,0.99872073
16060,7944,3232,0,0.000220269,0.000314802,0.013395876,0.004643649
16061,DB00188,DB00334,1,0.9986111,0.99875486,0.99872416,0.998696707
16062,9161,5297,0,0.99964267,0.8385215,0.76428664,0.867483603
16063,DB00908,DB06637,1,0.43652016,0.8784032,0.9371511,0.750691487
16064,DB00726,DB05271,1,0.99992263,0.99948955,0.999882,0.999764727
16065,8207,7271,0,4.52E-05,0.000116836,2.34E-05,6.18E-05
16066,1995,3939,0,0.00147441,0.017945796,0.026004165,0.015141457
16067,DB00582,DB08864,1,0.99954844,0.9990709,0.9993813,0.999333547
16068,DB00363,DB00897,1,0.9999488,0.99921113,0.9996887,0.99961621
16069,9556,1096,0,8.82E-07,1.41E-05,3.06E-07,5.10E-06
16070,DB00159,DB00957,1,0.93970525,0.99606967,0.875304,0.937026307
16071,DB00233,DB00311,1,0.9118496,0.9066138,0.96963,0.929364467
16072,7361,9575,0,1.04E-06,7.80E-07,7.56E-07,8.59E-07
16073,DB01017,DB01151,1,0.99956197,0.9989679,0.99941194,0.999313937
16074,2466,7676,0,5.96E-07,2.97E-06,2.13E-06,1.90E-06
16075,2725,1776,0,1.63E-06,0.0003016,0.018517524,0.006273585
16076,DB01101,DB04817,1,0.97455347,0.99665236,0.99871045,0.989972093
16077,DB00871,DB06711,1,0.9994446,0.99997467,0.9995774,0.999665557
16078,DB01062,DB08897,1,0.99122316,0.9630015,0.9992954,0.984506687
16079,2078,1283,0,3.63E-07,7.27E-08,3.75E-07,2.70E-07
16080,751,1469,0,0.99713993,0.99358547,0.9964911,0.995738833
16081,DB00104,DB01267,1,0.9989349,0.9981742,0.9993517,0.998820267
16082,DB08822,DB09242,1,0.9996877,0.9761396,0.9636127,0.979813333
16083,5517,6132,0,3.33E-07,9.12E-08,3.09E-07,2.44E-07
16084,1976,2271,0,0.14266309,0.86550385,0.8787736,0.62898018
16085,DB00214,DB00331,1,0.99982023,0.99931276,0.99083745,0.996656813
16086,1421,2415,0,8.90E-07,1.91E-07,0.004010379,0.001337153
16087,4086,4211,0,0.02280739,0.01445353,0.24673009,0.09466367
16088,6257,4466,0,2.40E-06,3.72E-05,1.18E-05,1.71E-05
16089,DB00967,DB09117,1,0.9999267,0.99974215,0.9956007,0.998423183
16090,3036,5797,0,5.18E-06,0.000114992,0.000591487,0.00023722
16091,DB06724,DB08930,1,0.99964255,0.99441516,0.9902948,0.99478417
16092,762,1379,0,0.07139397,0.003202796,0.003051728,0.025882831
16093,1433,1540,0,1.10E-06,6.72E-07,4.04E-07,7.25E-07
16094,DB09054,DB09065,1,0.99888736,0.99916804,0.9997726,0.999276
16095,23,1424,0,1.52E-05,0.000156313,4.39E-05,7.18E-05
16096,7429,3878,0,0.16243973,0.88662946,0.058948487,0.369339226
16097,DB00496,DB08893,1,0.999974,0.9982301,0.9380122,0.978738767
16098,DB00396,DB00559,1,0.9993991,0.99950194,0.9998394,0.999580147
16099,DB00273,DB06335,1,0.9991268,0.9934356,0.99894,0.997167467
16100,1391,344,0,0.99870735,0.7981074,0.99691653,0.93124376
16101,DB01198,DB06290,1,0.997722,0.99978364,0.9995496,0.999018413
16102,DB00163,DB00498,1,0.99195355,0.99045193,0.99487936,0.99242828
16103,390,2275,0,5.90E-06,8.18E-05,0.000210494,9.94E-05
16104,DB00454,DB00765,1,0.99737704,0.9992969,0.99746966,0.998047867
16105,8515,6672,0,0.000287503,9.97E-08,0.000239313,0.000175639
16106,DB00414,DB09128,1,0.9539635,0.91101396,0.9700851,0.945020853
